epi_year,epi_week,target,municipio,tests,positives,negatives,positivity
2021,12,sars_cov_2,EMBU,1,1,0,1.0
2021,12,sars_cov_2,ENGENHEIRO COELHO,1,0,1,0.0
2021,12,sars_cov_2,EXTREMA,1,0,1,0.0
2021,12,sars_cov_2,FELIZ NATAL,2,1,1,0.5
2021,12,sars_cov_2,FERNANDOPOLIS,2,0,2,0.0
2021,12,sars_cov_2,FIGUEIROPOLIS D''OESTE,34,9,25,0.2647058823529412
2021,12,sars_cov_2,FLORESTA,2,1,1,0.5
2021,12,sars_cov_2,FLORIANOPOLIS,2,0,2,0.0
2021,12,sars_cov_2,FORTALEZA,2,0,2,0.0
2021,12,sars_cov_2,FORTUNA,1,0,1,0.0
2021,12,sars_cov_2,FOZ DO IGUACU,1,0,1,0.0
2021,12,sars_cov_2,FRANCISCO MORATO,1,0,1,0.0
2021,12,sars_cov_2,GAUCHA DO NORTE,24,7,17,0.2916666666666667
2021,12,sars_cov_2,GLORIA D''OESTE,30,13,17,0.4333333333333333
2021,12,sars_cov_2,GOIANIA,5,0,5,0.0
2021,12,sars_cov_2,GOIANIRA,1,1,0,1.0
2021,12,sars_cov_2,GOVERNADOR NEWTON BELLO,1,0,1,0.0
2021,12,sars_cov_2,GOVERNADOR NUNES FREIRE,2,1,1,0.5
2021,12,sars_cov_2,GUAIRA,1,0,1,0.0
2021,12,sars_cov_2,GUAJARA-MIRIM,1,1,0,1.0
2021,12,sars_cov_2,GUARANI DAS MISSOES,1,0,1,0.0
2021,12,sars_cov_2,GUARANTA DO NORTE,218,78,140,0.3577981651376147
2021,12,sars_cov_2,GUARUJA,1,1,0,1.0
2021,12,sars_cov_2,GUARULHOS,1,0,1,0.0
2021,12,sars_cov_2,GUIRATINGA,7,3,4,0.4285714285714285
2021,12,sars_cov_2,GUZOLANDIA,1,0,1,0.0
2021,12,sars_cov_2,HUMAITA,2,1,1,0.5
2021,12,sars_cov_2,IGARAPE GRANDE,1,0,1,0.0
2021,12,sars_cov_2,IGREJA NOVA,1,0,1,0.0
2021,12,sars_cov_2,IGUATEMI,1,1,0,1.0
2021,12,sars_cov_2,IMPERATRIZ,1,0,1,0.0
2021,12,sars_cov_2,INDIAVAI,16,5,11,0.3125
2021,12,sars_cov_2,INHUMAS,1,0,1,0.0
2021,12,sars_cov_2,IPATINGA,2,0,2,0.0
2021,12,sars_cov_2,IPIRANGA DO NORTE,91,30,61,0.3296703296703296
2021,12,sars_cov_2,IPORA,3,3,0,1.0
2021,12,sars_cov_2,ISAIAS COELHO,1,1,0,1.0
2021,12,sars_cov_2,ITAGUATINS,1,0,1,0.0
2021,12,sars_cov_2,ITAIPULANDIA,2,1,1,0.5
2021,12,sars_cov_2,ITAITUBA,1,1,0,1.0
2021,12,sars_cov_2,ITAJAI,1,0,1,0.0
2021,12,sars_cov_2,ITAMBE,1,0,1,0.0
2021,12,sars_cov_2,ITANHANGA,94,30,64,0.3191489361702128
2021,12,sars_cov_2,ITAPAGE,1,1,0,1.0
2021,12,sars_cov_2,ITAPIRA,1,0,1,0.0
2021,12,sars_cov_2,ITAUBA,78,18,60,0.2307692307692307
2021,12,sars_cov_2,ITIQUIRA,20,5,15,0.25
2021,12,sars_cov_2,ITUIUTABA,1,1,0,1.0
2021,12,sars_cov_2,ITUMBIARA,1,0,1,0.0
2021,12,sars_cov_2,ITURAMA,2,2,0,1.0
2021,12,sars_cov_2,JABOATAO DOS GUARARAPES,1,1,0,1.0
2021,12,sars_cov_2,JABOTICABAL,1,0,1,0.0
2021,12,sars_cov_2,JACIARA,129,54,75,0.4186046511627907
2021,12,sars_cov_2,JACUNDA,1,0,1,0.0
2021,12,sars_cov_2,JALES,1,0,1,0.0
2021,12,sars_cov_2,JANGADA,85,27,58,0.3176470588235294
2021,12,sars_cov_2,JATAI,1,0,1,0.0
2021,12,sars_cov_2,JAURU,128,47,81,0.3671875
2021,12,sars_cov_2,JI-PARANA,4,0,4,0.0
2021,12,sars_cov_2,JOAQUIM GOMES,3,2,1,0.6666666666666666
2021,12,sars_cov_2,JOINVILLE,2,1,1,0.5
2021,12,sars_cov_2,JOSELANDIA,1,0,1,0.0
2021,12,sars_cov_2,JUARA,37,14,23,0.3783783783783784
2021,12,sars_cov_2,JUAZEIRO DO NORTE,1,0,1,0.0
2021,12,sars_cov_2,JUINA,115,47,68,0.408695652173913
2021,12,sars_cov_2,JUQUIA,1,1,0,1.0
2021,12,sars_cov_2,JURUENA,43,16,27,0.3720930232558139
2021,12,sars_cov_2,JUSCIMEIRA,50,18,32,0.36
2021,12,sars_cov_2,LABREA,1,1,0,1.0
2021,12,sars_cov_2,LAGOA NOVA,1,0,1,0.0
2021,12,sars_cov_2,LAMBARI D''OESTE,32,9,23,0.28125
2021,12,sars_cov_2,LARANJAL DO JARI,1,0,1,0.0
2021,12,sars_cov_2,LARANJEIRAS DO SUL,1,1,0,1.0
2021,12,sars_cov_2,LEOPOLIS,1,1,0,1.0
2021,12,sars_cov_2,LONDRINA,3,1,2,0.3333333333333333
2021,12,sars_cov_2,LUCAS DO RIO VERDE,67,17,50,0.2537313432835821
2021,12,sars_cov_2,MACAE,1,1,0,1.0
2021,12,sars_cov_2,MACAPA,1,0,1,0.0
2021,12,sars_cov_2,MACEIO,2,0,2,0.0
2021,12,sars_cov_2,MAIRIPORA,1,0,1,0.0
2021,12,sars_cov_2,MANAUS,1,0,1,0.0
2021,12,sars_cov_2,MARAGOGI,1,0,1,0.0
2021,12,sars_cov_2,MARCELANDIA,139,64,75,0.460431654676259
2021,12,sars_cov_2,MARECHAL CANDIDO RONDON,2,0,2,0.0
2021,12,sars_cov_2,MARIBONDO,2,1,1,0.5
2021,12,sars_cov_2,MARINGA,3,1,2,0.3333333333333333
2021,12,sars_cov_2,MATOES,1,0,1,0.0
2021,12,sars_cov_2,MATUPA,72,23,49,0.3194444444444444
2021,12,sars_cov_2,MATUREIA,1,1,0,1.0
2021,12,sars_cov_2,MAUA,1,0,1,0.0
2021,12,sars_cov_2,MENDES,2,1,1,0.5
2021,12,sars_cov_2,MESSIAS,2,0,2,0.0
2021,12,sars_cov_2,MINEIROS,2,2,0,1.0
2021,12,sars_cov_2,MINISTRO ANDREAZZA,1,0,1,0.0
2021,12,sars_cov_2,MIRANTE,1,1,0,1.0
2021,12,sars_cov_2,MIRASSOL,1,0,1,0.0
2021,12,sars_cov_2,MIRASSOL D''OESTE,122,48,74,0.3934426229508196
2021,12,sars_cov_2,MOJI MIRIM,1,1,0,1.0
2021,12,sars_cov_2,MONTE ALTO,1,0,1,0.0
2021,12,sars_cov_2,MONTEIROPOLIS,1,0,1,0.0
2021,12,sars_cov_2,MUNDO NOVO,1,0,1,0.0
2021,12,sars_cov_2,NAVEGANTES,1,0,1,0.0
2021,12,sars_cov_2,NAVIRAI,3,1,2,0.3333333333333333
2021,12,sars_cov_2,NOBRES,128,42,86,0.328125
2021,12,sars_cov_2,NORTELANDIA,45,19,26,0.4222222222222222
2021,12,sars_cov_2,NOSSA SENHORA DO LIVRAMENTO,125,52,73,0.416
2021,12,sars_cov_2,NOVA BANDEIRANTES,42,34,8,0.8095238095238095
2021,12,sars_cov_2,NOVA BRASILANDIA,34,17,17,0.5
2021,12,sars_cov_2,NOVA BRASILANDIA D''OESTE,1,0,1,0.0
2021,12,sars_cov_2,NOVA CANAA DO NORTE,70,27,43,0.3857142857142857
2021,12,sars_cov_2,NOVA GUARITA,66,18,48,0.2727272727272727
2021,12,sars_cov_2,NOVA LACERDA,72,29,43,0.4027777777777778
2021,12,sars_cov_2,NOVA MARILANDIA,21,6,15,0.2857142857142857
2021,12,sars_cov_2,NOVA MARINGA,50,19,31,0.38
2021,12,sars_cov_2,NOVA MONTE VERDE,119,98,21,0.8235294117647058
2021,12,sars_cov_2,NOVA MUTUM,314,66,248,0.2101910828025477
2021,12,sars_cov_2,NOVA NAZARE,1,1,0,1.0
2021,12,sars_cov_2,NOVA OLIMPIA,88,32,56,0.3636363636363636
2021,12,sars_cov_2,NOVA SANTA HELENA,95,37,58,0.3894736842105263
2021,12,sars_cov_2,NOVA UBIRATA,29,6,23,0.2068965517241379
2021,12,sars_cov_2,NOVA XAVANTINA,62,14,48,0.2258064516129032
2021,12,sars_cov_2,NOVO MUNDO,55,14,41,0.2545454545454545
2021,12,sars_cov_2,NOVO PROGRESSO,6,2,4,0.3333333333333333
2021,12,sars_cov_2,NOVO SAO JOAQUIM,35,7,28,0.2
2021,12,sars_cov_2,OURILANDIA DO NORTE,1,1,0,1.0
2021,12,sars_cov_2,OURO PRETO DO OESTE,2,1,1,0.5
2021,12,sars_cov_2,PACARAIMA,2,0,2,0.0
2021,12,sars_cov_2,PALMARES,1,0,1,0.0
2021,12,sars_cov_2,PANELAS,1,1,0,1.0
2021,12,sars_cov_2,PARAIBA DO SUL,2,0,2,0.0
2021,12,sars_cov_2,PARANAITA,148,113,34,0.7635135135135135
2021,12,sars_cov_2,PARANATINGA,109,11,98,0.1009174311926605
2021,12,sars_cov_2,PARANAVAI,1,0,1,0.0
2021,12,sars_cov_2,PARANHOS,1,0,1,0.0
2021,12,sars_cov_2,PARAUAPEBAS,5,0,5,0.0
2021,12,sars_cov_2,PARECIS,1,0,1,0.0
2021,12,sars_cov_2,PARNAMIRIM,1,0,1,0.0
2021,12,sars_cov_2,PATROCINIO PAULISTA,1,0,1,0.0
2021,12,sars_cov_2,PAULINIA,1,0,1,0.0
2021,12,sars_cov_2,PAULO AFONSO,1,0,1,0.0
2021,12,sars_cov_2,PAULO RAMOS,1,0,1,0.0
2021,12,sars_cov_2,PEDERNEIRAS,1,0,1,0.0
2021,12,sars_cov_2,PEDRA PRETA,5,2,3,0.4
2021,12,sars_cov_2,PEDRO GOMES,1,1,0,1.0
2021,12,sars_cov_2,PEIXOTO DE AZEVEDO,130,35,95,0.2692307692307692
2021,12,sars_cov_2,PILAO ARCADO,1,0,1,0.0
2021,12,sars_cov_2,PIMENTA BUENO,2,1,1,0.5
2021,12,sars_cov_2,PINHEIRO,1,0,1,0.0
2021,12,sars_cov_2,PIRACAIA,1,0,1,0.0
2021,12,sars_cov_2,PIRANHAS,1,0,1,0.0
2021,12,sars_cov_2,PIRAPEMAS,1,1,0,1.0
2021,12,sars_cov_2,PLACAS,1,0,1,0.0
2021,12,sars_cov_2,PLANALTO DA SERRA,1,1,0,1.0
2021,12,sars_cov_2,POCONE,363,103,260,0.2837465564738292
2021,12,sars_cov_2,PONTAL DO ARAGUAIA,24,7,17,0.2916666666666667
2021,12,sars_cov_2,PONTE BRANCA,4,2,2,0.5
2021,12,sars_cov_2,PONTES E LACERDA,324,156,168,0.4814814814814814
2021,12,sars_cov_2,PORANGATU,1,0,1,0.0
2021,12,sars_cov_2,PORTO ALEGRE,2,0,2,0.0
2021,12,sars_cov_2,PORTO ALEGRE DO NORTE,3,1,2,0.3333333333333333
2021,12,sars_cov_2,PORTO DE MOZ,1,0,1,0.0
2021,12,sars_cov_2,PORTO ESPERIDIAO,47,19,28,0.4042553191489361
2021,12,sars_cov_2,PORTO ESTRELA,13,5,8,0.3846153846153846
2021,12,sars_cov_2,PORTO SEGURO,2,0,2,0.0
2021,12,sars_cov_2,PORTO VELHO,8,2,6,0.25
2021,12,sars_cov_2,POTENGI,1,1,0,1.0
2021,12,sars_cov_2,POXOREO,13,3,10,0.2307692307692307
2021,12,sars_cov_2,PRATA,1,1,0,1.0
2021,12,sars_cov_2,PRESIDENTE EPITACIO,1,1,0,1.0
2021,12,sars_cov_2,PRESIDENTE PRUDENTE,2,1,1,0.5
2021,12,sars_cov_2,PRIMAVERA DO LESTE,68,24,44,0.3529411764705882
2021,12,sars_cov_2,PRIMEIRA CRUZ,1,1,0,1.0
2021,12,sars_cov_2,QUATRO BARRAS,1,1,0,1.0
2021,12,sars_cov_2,QUERENCIA,89,38,51,0.4269662921348314
2021,12,sars_cov_2,QUIRINOPOLIS,1,0,1,0.0
2021,12,sars_cov_2,RECIFE,2,0,2,0.0
2021,12,sars_cov_2,REDENCAO,2,0,2,0.0
2021,12,sars_cov_2,REGISTRO,1,0,1,0.0
2021,12,sars_cov_2,RESERVA DO CABACAL,6,1,5,0.1666666666666666
2021,12,sars_cov_2,RIBEIRAO CASCALHEIRA,164,57,107,0.3475609756097561
2021,12,sars_cov_2,RIBEIRAOZINHO,1,0,1,0.0
2021,12,sars_cov_2,RIO BONITO DO IGUACU,1,0,1,0.0
2021,12,sars_cov_2,RIO BRANCO,27,14,13,0.5185185185185185
2021,12,sars_cov_2,RIO DE JANEIRO,4,2,2,0.5
2021,12,sars_cov_2,RIO LARGO,2,0,2,0.0
2021,12,sars_cov_2,RIO VERDE,6,0,6,0.0
2021,12,sars_cov_2,RIO VERDE DE MATO GROSSO,1,0,1,0.0
2021,12,sars_cov_2,ROLANDIA,1,0,1,0.0
2021,12,sars_cov_2,ROLIM DE MOURA,1,0,1,0.0
2021,12,sars_cov_2,RONDONOPOLIS,885,284,601,0.3209039548022598
2021,12,sars_cov_2,RORAINOPOLIS,2,1,1,0.5
2021,12,sars_cov_2,ROSANA,1,1,0,1.0
2021,12,sars_cov_2,ROSARIO OESTE,132,42,90,0.3181818181818182
2021,12,sars_cov_2,RUROPOLIS,1,0,1,0.0
2021,12,sars_cov_2,SALGADO,1,0,1,0.0
2021,12,sars_cov_2,SALTO DO CEU,21,4,17,0.1904761904761904
2021,12,sars_cov_2,SALVADOR,3,0,3,0.0
2021,12,sars_cov_2,SANTA CARMEM,58,17,41,0.293103448275862
2021,12,sars_cov_2,SANTA FILOMENA DO MARANHAO,1,1,0,1.0
2021,12,sars_cov_2,SANTA LUZIA DO NORTE,1,0,1,0.0
2021,12,sars_cov_2,SANTA RITA DO TRIVELATO,26,10,16,0.3846153846153846
2021,12,sars_cov_2,SANTA ROSA DO TOCANTINS,1,1,0,1.0
2021,12,sars_cov_2,SANTA TEREZINHA,26,9,17,0.3461538461538461
2021,12,sars_cov_2,SANTALUZ,1,1,0,1.0
2021,12,sars_cov_2,SANTANA DO ARAGUAIA,3,1,2,0.3333333333333333
2021,12,sars_cov_2,SANTANA DO IPANEMA,1,0,1,0.0
2021,12,sars_cov_2,SANTAREM,4,2,2,0.5
2021,12,sars_cov_2,SANTO AFONSO,6,0,6,0.0
2021,12,sars_cov_2,SANTO ANTONIO DO LESTE,2,1,1,0.5
2021,12,sars_cov_2,SANTO ANTONIO DO LEVERGER,125,38,87,0.304
2021,12,sars_cov_2,SAO DOMINGOS DO MARANHAO,2,1,1,0.5
2021,12,sars_cov_2,SAO FRANCISCO DO BREJAO,1,0,1,0.0
2021,12,sars_cov_2,SAO FRANCISCO DO GUAPORE,1,0,1,0.0
2021,12,sars_cov_2,SAO GABRIEL DO OESTE,4,1,3,0.25
2021,12,sars_cov_2,SAO GOTARDO,1,0,1,0.0
2021,12,sars_cov_2,SAO JOAO,1,0,1,0.0
2021,12,sars_cov_2,SAO JOAO BATISTA,1,0,1,0.0
2021,12,sars_cov_2,SAO JOAO DO CARU,2,0,2,0.0
2021,12,sars_cov_2,SAO JORGE D''OESTE,1,0,1,0.0
2021,12,sars_cov_2,SAO JOSE DO POVO,8,3,5,0.375
2021,12,sars_cov_2,SAO JOSE DO RIO CLARO,140,35,105,0.25
2021,12,sars_cov_2,SAO JOSE DO RIO PRETO,1,0,1,0.0
2021,12,sars_cov_2,SAO JOSE DOS BASILIOS,1,0,1,0.0
2021,12,sars_cov_2,SAO JOSE DOS CAMPOS,5,0,5,0.0
2021,12,sars_cov_2,SAO JOSE DOS QUATRO MARCOS,49,13,36,0.2653061224489796
2021,12,sars_cov_2,SAO LUIS,1,0,1,0.0
2021,12,sars_cov_2,SAO LUIS DE MONTES BELOS,1,0,1,0.0
2021,12,sars_cov_2,SAO MATEUS,1,0,1,0.0
2021,12,sars_cov_2,SAO MIGUEL DO GUAPORE,1,0,1,0.0
2021,12,sars_cov_2,SAO MIGUEL DO TOCANTINS,1,1,0,1.0
2021,12,sars_cov_2,SAO MIGUEL DOS CAMPOS,1,1,0,1.0
2021,12,sars_cov_2,SAO PAULO,6,3,3,0.5
2021,12,sars_cov_2,SAO PEDRO DO SUL,1,0,1,0.0
2021,12,sars_cov_2,SAPEZAL,224,74,149,0.3303571428571428
2021,12,sars_cov_2,SENA MADUREIRA,1,0,1,0.0
2021,12,sars_cov_2,SENADOR CANEDO,1,0,1,0.0
2021,12,sars_cov_2,SENADOR POMPEU,1,1,0,1.0
2021,12,sars_cov_2,SENGES,1,0,1,0.0
2021,12,sars_cov_2,SERRA DE SAO BENTO,1,0,1,0.0
2021,12,sars_cov_2,SERTANOPOLIS,1,1,0,1.0
2021,12,sars_cov_2,SERTAO,1,0,1,0.0
2021,12,sars_cov_2,SETE LAGOAS,1,0,1,0.0
2021,12,sars_cov_2,SIDROLANDIA,1,0,1,0.0
2021,12,sars_cov_2,SINOP,650,261,389,0.4015384615384615
2021,12,sars_cov_2,SITIO NOVO DO TOCANTINS,1,0,1,0.0
2021,12,sars_cov_2,SOBRADINHO,1,0,1,0.0
2021,12,sars_cov_2,SOBRAL,1,0,1,0.0
2021,12,sars_cov_2,SONORA,3,1,2,0.3333333333333333
2021,12,sars_cov_2,SORRISO,559,142,417,0.2540250447227191
2021,12,sars_cov_2,SUZANO,1,1,0,1.0
2021,12,sars_cov_2,TABAPORA,8,5,3,0.625
2021,12,sars_cov_2,TANGARA DA SERRA,384,128,256,0.3333333333333333
2021,12,sars_cov_2,TAPEJARA,2,0,2,0.0
2021,12,sars_cov_2,TAPIRA,1,1,0,1.0
2021,12,sars_cov_2,TAPURAH,121,29,92,0.2396694214876033
2021,12,sars_cov_2,TAUBATE,1,0,1,0.0
2021,12,sars_cov_2,TEIXEIRA DE FREITAS,1,0,1,0.0
2021,12,sars_cov_2,TEOTONIO VILELA,2,1,1,0.5
2021,12,sars_cov_2,TERESINA,2,1,1,0.5
2021,12,sars_cov_2,TERRA NOVA DO NORTE,81,28,53,0.345679012345679
2021,12,sars_cov_2,TESOURO,32,3,29,0.09375
2021,12,sars_cov_2,TOLEDO,1,0,1,0.0
2021,12,sars_cov_2,TORIXOREU,2,0,2,0.0
2021,12,sars_cov_2,TRES LAGOAS,2,1,1,0.5
2021,12,sars_cov_2,TRIZIDELA DO VALE,1,1,0,1.0
2021,12,sars_cov_2,TUNTUM,3,0,3,0.0
2021,12,sars_cov_2,TURVANIA,1,0,1,0.0
2021,12,sars_cov_2,UBERABA,1,0,1,0.0
2021,12,sars_cov_2,UNIAO DO SUL,63,16,47,0.2539682539682539
2021,12,sars_cov_2,URUTAI,1,0,1,0.0
2021,12,sars_cov_2,VALE DE SAO DOMINGOS,50,19,31,0.38
2021,12,sars_cov_2,VALE DO PARAISO,1,0,1,0.0
2021,12,sars_cov_2,VALENCA,1,0,1,0.0
2021,12,sars_cov_2,VALPARAISO DE GOIAS,1,0,1,0.0
2021,12,sars_cov_2,VARZEA,1,1,0,1.0
2021,12,sars_cov_2,VARZEA GRANDE,1788,442,1346,0.2472035794183445
2021,12,sars_cov_2,VASSOURAS,1,1,0,1.0
2021,12,sars_cov_2,VERA,3,0,3,0.0
2021,12,sars_cov_2,VIANA,1,0,1,0.0
2021,12,sars_cov_2,VILA BELA DA SANTISSIMA TRINDADE,149,64,85,0.4295302013422818
2021,12,sars_cov_2,VILA RICA,3,0,3,0.0
2021,12,sars_cov_2,VILHENA,8,5,3,0.625
2021,12,sars_cov_2,VITORIA DO MEARIM,1,0,1,0.0
2021,12,sars_cov_2,VITORIA DO XINGU,1,0,1,0.0
2021,12,sars_cov_2,VOLTA REDONDA,1,1,0,1.0
2021,12,toxoplasmose_igg,GUARANTA DO NORTE,1,1,0,1.0
2021,12,toxoplasmose_igm,GUARANTA DO NORTE,1,0,1,0.0
2021,12,tuberculose_cultura,CUIABA,6,0,6,0.0
2021,12,tuberculose_cultura,RONDONOPOLIS,1,0,1,0.0
2021,12,tuberculose_cultura,SORRISO,1,0,1,0.0
2021,12,tuberculose_cultura,VARZEA GRANDE,2,1,1,0.5
2021,12,tuberculose_teste_de_sensibilidade,VARZEA GRANDE,2,1,1,0.5
2021,12,zika,ALTA FLORESTA,1,0,1,0.0
2021,12,zika,CAMPO NOVO DO PARECIS,1,1,0,1.0
2021,12,zika,COLIDER,1,0,1,0.0
2021,12,zika,CUIABA,3,0,3,0.0
2021,12,zika,LUCAS DO RIO VERDE,1,1,0,1.0
2021,12,zika,MARCELANDIA,7,0,5,0.0
2021,12,zika,SORRISO,1,1,0,1.0
2021,12,zika,UNIAO DO SUL,2,0,2,0.0
2021,13,chikungunya,ALTA FLORESTA,2,0,2,0.0
2021,13,chikungunya,COLIDER,2,0,2,0.0
2021,13,chikungunya,CUIABA,10,2,7,0.2
2021,13,chikungunya,MARCELANDIA,8,1,6,0.125
2021,13,chikungunya,NOSSA SENHORA DO LIVRAMENTO,2,0,2,0.0
2021,13,chikungunya,NOVA CANAA DO NORTE,2,0,2,0.0
2021,13,chikungunya,NOVO MUNDO,2,0,2,0.0
2021,13,chikungunya,SORRISO,2,0,2,0.0
2021,13,chikungunya,VARZEA GRANDE,3,0,3,0.0
2021,13,dengue,ALTA FLORESTA,10,2,7,0.2
2021,13,dengue,CAMPO NOVO DO PARECIS,9,1,6,0.1111111111111111
2021,13,dengue,CAMPO VERDE,1,0,0,0.0
2021,13,dengue,COLIDER,2,1,1,0.5
2021,13,dengue,CUIABA,11,4,6,0.3636363636363636
2021,13,dengue,JACIARA,1,0,1,0.0
2021,13,dengue,JUSCIMEIRA,1,0,1,0.0
2021,13,dengue,MARACACUME,1,0,1,0.0
2021,13,dengue,MARCELANDIA,8,3,5,0.375
2021,13,dengue,MIRASSOL D''OESTE,6,3,3,0.5
2021,13,dengue,MUNDO NOVO,1,1,0,1.0
2021,13,dengue,NOSSA SENHORA DO LIVRAMENTO,2,2,0,1.0
2021,13,dengue,NOVA BRASILANDIA,6,2,4,0.3333333333333333
2021,13,dengue,NOVA CANAA DO NORTE,1,1,0,1.0
2021,13,dengue,SORRISO,1,1,0,1.0
2021,13,dengue,VARZEA GRANDE,4,0,3,0.0
2021,13,hepatite_b_hbv,ALTA FLORESTA,1,1,0,1.0
2021,13,hepatite_b_hbv,COLORADO DO OESTE,1,1,0,1.0
2021,13,hepatite_b_hbv,CONFRESA,1,1,0,1.0
2021,13,hepatite_b_hbv,CUIABA,2,2,0,1.0
2021,13,hepatite_b_hbv,GOIANIA,1,1,0,1.0
2021,13,hepatite_b_hbv,NOVO SANTO ANTONIO,2,2,0,1.0
2021,13,hepatite_b_hbv,PALMAS,1,0,1,0.0
2021,13,hepatite_b_hbv,PARAUAPEBAS,1,1,0,1.0
2021,13,hepatite_b_hbv,SANTA TEREZINHA,2,1,1,0.5
2021,13,hepatite_b_hbv,SORRISO,1,1,0,1.0
2021,13,hepatite_b_hbv,TANGARA DA SERRA,1,1,0,1.0
2021,13,hepatite_b_hbv,VARZEA GRANDE,1,1,0,1.0
2021,13,hepatite_b_hbv,VILA RICA,1,1,0,1.0
2021,13,hepatite_c_hcv,CONFRESA,1,1,0,1.0
2021,13,hepatite_c_hcv,CUIABA,2,1,1,0.5
2021,13,hepatite_c_hcv,VARZEA GRANDE,1,0,1,0.0
2021,13,micobacterias_identificacao,ALTA FLORESTA,2,2,0,1.0
2021,13,rifampicina,CUIABA,1,0,1,0.0
2021,13,rubeola_igg,NOVA UBIRATA,1,1,0,1.0
2021,13,rubeola_igm,NOVA UBIRATA,1,0,1,0.0
2021,13,sars_cov_2,ACORIZAL,22,8,14,0.3636363636363636
2021,13,sars_cov_2,ACRELANDIA,1,1,0,1.0
2021,13,sars_cov_2,AGUA BOA,169,72,97,0.4260355029585799
2021,13,sars_cov_2,AGUA DOCE DO NORTE,1,0,1,0.0
2021,13,sars_cov_2,ALAGOA GRANDE,1,0,1,0.0
2021,13,sars_cov_2,ALCINOPOLIS,1,1,0,1.0
2021,13,sars_cov_2,ALMIRANTE TAMANDARE,1,1,0,1.0
2021,13,sars_cov_2,ALTA FLORESTA,324,238,83,0.7345679012345679
2021,13,sars_cov_2,ALTAMIRA,2,1,1,0.5
2021,13,sars_cov_2,ALTO ARAGUAIA,48,13,35,0.2708333333333333
2021,13,sars_cov_2,ALTO BOA VISTA,1,0,1,0.0
2021,13,sars_cov_2,ALTO GARCAS,2,1,1,0.5
2021,13,sars_cov_2,ALTO PARAGUAI,80,47,33,0.5875
2021,13,sars_cov_2,ALTO TAQUARI,86,36,50,0.4186046511627907
2021,13,sars_cov_2,AMORINOPOLIS,1,1,0,1.0
2021,13,sars_cov_2,APARECIDA DE GOIANIA,1,0,1,0.0
2021,13,sars_cov_2,APARECIDA DO TABOADO,1,1,0,1.0
2021,13,sars_cov_2,APIACAS,105,70,35,0.6666666666666666
2021,13,sars_cov_2,APUCARANA,1,1,0,1.0
2021,13,sars_cov_2,APUI,1,1,0,1.0
2021,13,sars_cov_2,ARACAJU,1,0,1,0.0
2021,13,sars_cov_2,ARAGARCAS,3,2,1,0.6666666666666666
2021,13,sars_cov_2,ARAPIRACA,1,0,1,0.0
2021,13,sars_cov_2,ARAPUTANGA,76,14,62,0.1842105263157894
2021,13,sars_cov_2,ARENAPOLIS,43,12,31,0.2790697674418604
2021,13,sars_cov_2,ARIPUANA,122,21,101,0.1721311475409836
2021,13,sars_cov_2,ARIQUEMES,6,1,5,0.1666666666666666
2021,13,sars_cov_2,ARUANA,1,0,1,0.0
2021,13,sars_cov_2,ASSIS,1,0,1,0.0
2021,13,sars_cov_2,ATALEIA,1,0,1,0.0
2021,13,sars_cov_2,AURIFLAMA,1,0,1,0.0
2021,13,sars_cov_2,BACABAL,2,0,2,0.0
2021,13,sars_cov_2,BACURI,1,0,1,0.0
2021,13,sars_cov_2,BANDEIRANTES,1,0,1,0.0
2021,13,sars_cov_2,BARAO DE MELGACO,11,3,8,0.2727272727272727
2021,13,sars_cov_2,BARRA DO BUGRES,53,19,34,0.3584905660377358
2021,13,sars_cov_2,BARRA DO GARCAS,151,54,97,0.3576158940397351
2021,13,sars_cov_2,BATATAIS,1,1,0,1.0
2021,13,sars_cov_2,BAURU,1,0,1,0.0
2021,13,sars_cov_2,BELEM,3,0,3,0.0
2021,13,sars_cov_2,BENEDITO NOVO,1,1,0,1.0
2021,13,sars_cov_2,BLUMENAU,1,0,1,0.0
2021,13,sars_cov_2,BOA VISTA,3,2,1,0.6666666666666666
2021,13,sars_cov_2,BOM JESUS,1,1,0,1.0
2021,13,sars_cov_2,BRANQUINHA,1,0,1,0.0
2021,13,sars_cov_2,BRASILANDIA,1,1,0,1.0
2021,13,sars_cov_2,BRASILEIA,1,0,1,0.0
2021,13,sars_cov_2,BRASILIA,3,0,3,0.0
2021,13,sars_cov_2,BRASNORTE,79,38,41,0.4810126582278481
2021,13,sars_cov_2,BURITIS,2,1,1,0.5
2021,13,sars_cov_2,CABECEIRAS DO PIAUI,1,1,0,1.0
2021,13,sars_cov_2,CABO DE SANTO AGOSTINHO,1,0,1,0.0
2021,13,sars_cov_2,CACERES,251,97,154,0.3864541832669322
2021,13,sars_cov_2,CACHOEIRA ALTA,1,1,0,1.0
2021,13,sars_cov_2,CACOAL,2,0,2,0.0
2021,13,sars_cov_2,CAIAPONIA,1,0,1,0.0
2021,13,sars_cov_2,CAMAPUA,1,0,1,0.0
2021,13,sars_cov_2,CAMETA,1,0,1,0.0
2021,13,sars_cov_2,CAMPINAPOLIS,29,14,15,0.4827586206896552
2021,13,sars_cov_2,CAMPINAS,2,2,0,1.0
2021,13,sars_cov_2,CAMPO ALEGRE,2,1,1,0.5
2021,13,sars_cov_2,CAMPO GRANDE,14,6,8,0.4285714285714285
2021,13,sars_cov_2,CAMPO MOURAO,1,0,1,0.0
